id,sentence,argument_head,predicate_head,role,label
ewt-train-258,"According to Professor S D Muni , South Asia expert at the Jawaharal Nehru University , the two - year peace talks between Colombo and the Liberation Tigers of Tamil Eelam ( LTTE ) are stalemated .",21,35,PRODUCT,0
ewt-train-259,"For that reason , he said , Kumaratunga 's government was keen to beef up military preparedness with Indian support .",4,5,PRODUCT,0
ewt-train-259,"For that reason , he said , Kumaratunga 's government was keen to beef up military preparedness with Indian support .",16,13,PRODUCT,0
ewt-train-261,"And the Tigers look as if they are on the brink of launching another offensive , "" Muni told IPS .",14,12,PRODUCT,1
ewt-train-261,"And the Tigers look as if they are on the brink of launching another offensive , "" Muni told IPS .",17,18,PRODUCT,0
ewt-train-261,"And the Tigers look as if they are on the brink of launching another offensive , "" Muni told IPS .",19,18,PRODUCT,0
ewt-train-262,Colombo held six rounds of talks with the Tigers between September 2002 and March 2003 .,0,1,PRODUCT,0
ewt-train-262,Colombo held six rounds of talks with the Tigers between September 2002 and March 2003 .,3,1,PRODUCT,0
ewt-train-262,Colombo held six rounds of talks with the Tigers between September 2002 and March 2003 .,10,1,PRODUCT,0
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,3,4,PRODUCT,0
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,9,4,PRODUCT,0
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,22,4,PRODUCT,0
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,27,24,PRODUCT,1
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,27,30,PRODUCT,0
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,34,32,PRODUCT,0
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,34,38,PRODUCT,1
ewt-train-264,Kumaratunga 's India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .,36,38,PRODUCT,0
ewt-train-265,"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .",0,1,PRODUCT,0
ewt-train-265,"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .",2,1,PRODUCT,0
ewt-train-265,"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .",28,34,PRODUCT,0
ewt-train-265,"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .",38,34,PRODUCT,0
ewt-train-265,"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .",57,58,PRODUCT,0
ewt-train-268,"According to former Indian army general A S Kalkat , the difficulty for Kumaratunga 's government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control .",8,16,PRODUCT,0
ewt-train-268,"According to former Indian army general A S Kalkat , the difficulty for Kumaratunga 's government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control .",11,16,PRODUCT,0
ewt-train-268,"According to former Indian army general A S Kalkat , the difficulty for Kumaratunga 's government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control .",19,16,PRODUCT,0
ewt-train-268,"According to former Indian army general A S Kalkat , the difficulty for Kumaratunga 's government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control .",22,24,PRODUCT,0
ewt-train-268,"According to former Indian army general A S Kalkat , the difficulty for Kumaratunga 's government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control .",41,39,PRODUCT,0
ewt-train-269,A veteran of India 's military intervention in the Jaffna peninsula to help implement the 1987 Indo - Sri Lanka Peace Accord - which ambitiously provided for the disarming of the formidable LTTE - Kalkat said the new defense deal would essentially be a reiteration of the older one minus its military commitment .,21,13,PRODUCT,1
ewt-train-269,A veteran of India 's military intervention in the Jaffna peninsula to help implement the 1987 Indo - Sri Lanka Peace Accord - which ambitiously provided for the disarming of the formidable LTTE - Kalkat said the new defense deal would essentially be a reiteration of the older one minus its military commitment .,21,25,PRODUCT,0
ewt-train-269,A veteran of India 's military intervention in the Jaffna peninsula to help implement the 1987 Indo - Sri Lanka Peace Accord - which ambitiously provided for the disarming of the formidable LTTE - Kalkat said the new defense deal would essentially be a reiteration of the older one minus its military commitment .,34,35,PRODUCT,0
ewt-train-270,"Kalkat , who currently chairs the independent US - based International Council on Conflict Resolution , said despite the failure of the Indian army to disarm or even subdue the Tigers , India remained the only power capable of influencing the course of the current peace talks .",0,4,PRODUCT,0
ewt-train-270,"Kalkat , who currently chairs the independent US - based International Council on Conflict Resolution , said despite the failure of the Indian army to disarm or even subdue the Tigers , India remained the only power capable of influencing the course of the current peace talks .",11,4,PRODUCT,0
ewt-train-270,"Kalkat , who currently chairs the independent US - based International Council on Conflict Resolution , said despite the failure of the Indian army to disarm or even subdue the Tigers , India remained the only power capable of influencing the course of the current peace talks .",0,16,PRODUCT,0
